Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF2AA2CA,2020.03,821.351,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2020.06,872.442,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2020.09,1113.127,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2020.12,1126.702,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2021.03,1038.363,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2021.06,1333.336,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2021.09,1341.71,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA3CA,2016.06,763.095,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2016.09,760.118,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2016.12,874.383,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2017.03,845.049,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2017.06,823.961,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2017.09,904.947,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2017.12,1131.075,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2018.03,986.879,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2018.06,986.024,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2018.09,980.53,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2018.12,1099.343,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2019.03,1063.559,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2019.06,1036.563,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2019.09,1023.559,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2019.12,1180.536,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2020.03,987.553,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2020.06,906.278,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2020.09,1106.622,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2020.12,1315.407,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2021.03,1224.482,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2021.06,1279.985,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2021.09,1255.243,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AACA,2016.06,1489.706,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2016.09,1439.205,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2016.12,1585.414,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2017.03,1548.863,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2017.06,1640.806,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2017.09,1733.554,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2017.12,1960.262,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2018.03,1941.681,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2018.06,2044.991,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2018.09,2067.62,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2018.12,2217.652,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2019.03,2071.243,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2019.06,2176.523,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2019.09,2100.497,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2019.12,2217.357,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2020.03,1808.904,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2020.06,1778.72,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2020.09,2219.749,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2020.12,2442.109,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2021.03,2262.845,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2021.06,2613.321,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2021.09,2596.954,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2BB1CA,2016.06,630.108,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2016.09,652.731,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2016.12,657.66,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2017.03,627.075,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2017.06,688.486,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2017.09,701.891,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2017.12,711.771,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2018.03,727.368,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2018.06,660.285,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2018.09,759.113,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2018.12,735.914,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2019.03,634.877,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2019.06,722.601,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2019.09,673.464,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2019.12,710.992,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2020.03,621.335,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2020.06,577.13,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2020.09,528.234,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2020.12,593.05,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2021.03,571.944,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2021.06,614.578,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2021.09,583.595,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BBCA,2016.06,630.108,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Mining,Current,Unadjusted,
BDCQ.SF2BBCA,2016.09,652.731,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Mining,Current,Unadjusted,
